player_id,game_id,time_end,team,mean,std
41769,1629152,,4,,
152839,1181059,2007-11-11 07:02:28,1,28.8704667367,2.43562832878
169866,1629163,,3,,
12400,1181483,2007-11-25 20:06:15,1,31.7236217644,0.944569244726
30535,172041,2007-01-17 13:49:24,2,30.3144002932,0.814474782523
24411,172054,2007-02-20 15:19:35,3,27.1802609303,1.36282905536
44503,172057,2007-01-24 07:03:36,6,30.3151310469,3.27958172458
45566,172134,2007-01-18 18:25:07,3,29.1309273868,4.0006940275
2960,1181680,,4,,
40739,172248,2007-01-28 16:57:02,4,30.3912421333,0.982610465548
44703,172278,2007-01-18 08:56:26,4,32.3690239962,2.60454717712
44570,172509,2007-01-13 15:17:39,1,29.8455446517,2.96551578215
26704,172522,2007-01-15 22:22:02,1,28.1061987078,2.02643174064
36723,172666,2007-01-14 20:41:44,1,28.4286220396,1.65286271604
37294,141994,2006-12-27 19:30:04,2,18.0878545664,5.80394848132
34766,172738,2007-01-22 02:47:45,1,27.0155656186,1.96758141313
29197,138564,2006-12-20 23:16:45,3,29.7279227935,2.27659813789
23118,144541,2006-12-27 01:04:38,3,30.0188733712,1.39226555147
85710,1630981,,1,,
110524,1630981,,1,,
46664,1630421,,1,,
43001,161706,2007-01-08 19:57:09,2,27.8555070752,6.7817363205
52510,1182593,,3,,
17856,162050,2007-01-22 22:23:04,5,29.6556632972,1.82123271317
36617,162854,2007-01-08 08:47:43,1,27.8561406677,3.88778397552
28579,144793,2006-12-25 15:41:49,3,24.5912308934,2.00643935605
40924,163022,2007-01-08 18:55:48,1,29.0813280865,2.89609998689
39323,163135,2007-01-07 16:28:34,1,31.0312388038,2.58542650333
43379,163190,2007-01-11 23:16:43,4,14.8654579403,4.8597070767
35134,163387,2007-01-15 16:32:52,3,31.0457623578,1.77423383043
34549,163349,2007-01-10 20:39:20,2,29.4002263811,1.97781877814
177956,1629288,2008-01-19 22:27:32,1,31.2739805733,6.256754107
35189,163831,2007-01-07 08:06:07,3,33.9107783941,2.50205527359
43555,163649,2007-01-15 16:44:18,3,16.6947407181,5.97658744309
30476,164070,2007-01-08 01:43:11,2,35.0673873693,2.43142087217
130080,1630495,2008-01-25 02:38:22,1,24.584350332,3.08853801595
43863,164639,2007-01-12 01:33:26,6,17.4284031786,5.9706901759
38117,145065,2006-12-25 16:29:27,2,17.3819754521,5.81245050401
37429,142676,2006-12-26 15:56:09,2,14.3834662846,5.36925481341
44012,165533,2007-01-12 15:01:51,3,19.4273261031,6.15876798235
44026,165632,2007-01-14 08:55:07,2,20.1003113787,7.45074271661
44081,166196,2007-01-23 15:09:34,2,35.4739532856,5.39977543924
1530,1183196,,3,,
44208,166236,2007-01-16 22:12:55,3,15.7060859835,5.74194170717
44236,166197,2007-01-20 16:21:26,3,22.586150833,7.5680887275
26764,1630159,,6,,
24436,1631032,,2,,
38714,146817,2006-12-31 14:49:00,2,23.547195705,7.90445423881
128930,1631032,,4,,
178459,1631032,,6,,
158492,1631032,,7,,
31909,173826,2007-01-15 23:43:00,1,30.9850447302,1.43399187421
44431,167160,2007-01-23 14:01:03,3,22.7940335352,6.34406402096
172682,1629405,2008-01-19 22:17:33,2,29.6690587238,0.777914016241
62568,1631176,,1,,
57887,1631176,,2,,
44469,167245,2007-01-18 05:58:43,3,15.1108269209,5.33603990144
44469,167601,2007-01-15 18:38:06,5,14.323130098,4.91189211941
44547,168274,2007-01-10 07:08:38,1,31.117436338,6.94541790884
44565,167714,2007-01-13 08:10:46,2,17.6620439273,5.91404032552
38767,147039,2006-12-28 03:45:32,3,19.5059567345,7.03143736059
31210,1629454,,1,,
44734,168510,2007-01-14 22:46:05,2,21.9317837335,4.21777113565
37002,145351,2007-01-03 12:06:34,5,21.3428717864,3.08015872759
44834,168910,2007-01-15 07:10:32,5,16.5670933052,5.83118064621
162377,1630213,2008-01-20 16:32:15,2,28.4016348532,1.15312305642
6083,1630595,,2,,
19024,169858,2007-01-21 04:58:15,2,22.1569175312,4.78281497557
44981,169760,2007-01-18 20:05:29,4,18.2335183944,5.99712696421
45044,170346,2007-01-19 19:38:21,3,32.5111027658,5.90079671481
45098,170000,2007-01-15 11:14:34,2,25.1800836267,4.14802811668
25205,1632309,,5,,
43517,170693,2007-01-12 03:47:09,2,31.4054548728,6.32037020707
37494,170928,2007-01-24 14:43:43,3,27.8165259362,2.50010331116
283,147943,2006-12-29 03:40:47,2,24.1133627915,2.8630432082
77511,1629545,,3,,
45380,171244,2007-01-16 02:18:44,4,24.5586364525,4.37897344829
109247,1629551,,1,,
160311,1631118,2008-02-18 12:06:35,5,29.7259367392,0.661758134561
45703,172964,2007-01-16 19:50:07,1,17.7169013866,3.80845291026
45719,172934,2007-01-17 03:23:42,5,17.3352459893,5.23623665155
43326,173274,2007-01-13 22:40:36,1,25.7988362162,3.08219997662
31572,147852,2006-12-30 15:45:25,4,27.5163845619,1.18600949901
23031,174542,2007-01-21 04:58:58,2,27.4074535634,2.28488688199
46167,174648,2007-01-18 20:32:57,2,31.8066313944,6.08849981852
11227,145990,2006-12-26 07:56:21,1,9.88940094992,6.41925671227
45239,175000,2007-02-05 10:02:55,5,25.8759911395,3.72002036512
33080,175296,2007-01-21 13:59:25,1,28.5707132473,2.41340502957
36908,175373,2007-01-16 01:52:15,1,29.8197169402,1.78036013872
21000,175471,2007-01-18 12:51:47,2,22.8642929716,3.45423012005
45888,175839,2007-01-18 16:09:04,2,30.8640019378,3.89422287734
17043,1628037,,1,,
172464,1628052,,7,,
470,176465,2007-01-22 03:23:28,5,27.5903320783,1.10187335076
146564,1186247,2007-11-12 04:00:32,1,32.5840017416,2.68807098992
3791,176612,2007-01-22 19:34:24,1,30.2135202954,1.73004027488
6483,176766,2007-02-16 01:25:15,3,30.8964724951,2.17068451661
33409,1628091,,7,,
24376,177730,2007-01-31 06:49:52,1,26.0526737748,2.44747626971
34553,132696,2006-12-15 16:00:04,2,24.5425001642,8.04748552052
36898,140943,2006-12-21 04:43:43,2,17.046682358,5.83223466833
23518,178289,2007-01-26 22:26:44,1,29.254275711,2.35000116718
33396,178325,2007-01-20 20:19:35,3,27.2290543032,1.94512203901
36906,140678,2006-12-22 04:57:40,6,18.5371532419,5.92553068448
15108,178770,2007-02-01 00:49:58,3,27.8748415514,5.42381244788
47210,178858,2007-01-28 21:14:41,3,28.6346053912,3.97252402136
36701,140930,2006-12-21 06:04:06,2,22.8814140819,3.15752339245
42937,179004,2007-01-23 09:18:40,3,24.5602484781,2.2310795431
39726,179095,2007-01-28 11:31:24,1,28.909048742,1.74809296624
34036,132949,2006-12-14 20:02:37,3,22.6301055614,4.62545678839
34653,133024,2006-12-20 02:31:00,6,15.3838809326,5.76266724428
21504,179751,2007-01-21 00:38:00,4,28.1478597075,2.06250441915
34709,133144,2006-12-18 14:58:57,4,23.1462623983,4.99344907301
47343,179833,2007-01-23 23:57:49,2,34.1429541622,5.61613193505
102265,1189734,2007-11-26 19:53:03,3,32.3784643845,1.82291044023
3379,180145,2007-01-25 22:38:46,3,30.3922256305,1.51063204469
152685,1628187,,4,,
153832,1190192,2007-11-19 12:54:55,3,31.3554863673,1.96071780572
23547,180611,2007-01-23 16:40:51,4,30.9568061877,1.93071979252
45913,180741,2007-01-26 10:43:52,2,27.5806260311,3.24524374485
34962,181219,2007-01-26 01:58:19,1,26.4056064789,1.83677459441
37810,181244,2007-01-22 18:31:13,4,28.3377124388,1.96698834698
127129,1630315,,1,,
47060,181793,2007-01-21 02:30:55,3,29.5718651449,2.25838217929
162083,1630315,,2,,
67215,1630315,,5,,
44948,181927,2007-01-22 18:39:58,4,26.1475802112,1.84004832548
40688,182173,2007-01-25 18:35:28,1,30.899467858,2.20630138502
46545,182265,2007-01-31 06:45:00,1,30.9537277797,3.21993472263
43426,182550,2007-01-25 20:42:12,1,30.7535053473,5.2333030608
5360,182616,2007-01-26 14:50:39,5,31.1219277333,0.77586992805
27327,182836,2007-01-22 15:25:04,4,33.7008502566,2.03724599531
37201,182849,2007-01-23 17:45:24,1,27.6708120715,1.61201501747
47271,182940,2007-02-02 23:03:43,1,30.1090119263,2.79996224067
42969,183116,2007-01-25 20:15:36,2,25.5476084825,3.8458164833
46031,183908,2007-01-27 15:46:13,3,29.7792456264,1.53842248864
46336,183963,2007-01-23 17:11:36,3,29.1474783438,2.54001430083
25276,184090,2007-02-05 06:41:21,1,28.8979722468,1.5581690687
5686,133905,2006-12-18 18:09:24,4,15.5195520242,1.17953987709
53064,333627,2007-04-09 14:05:00,2,27.1952614866,1.58711062244
46057,184469,2007-02-18 03:28:43,4,28.9860705781,2.33866418585
37080,184739,2007-01-26 01:02:10,2,29.5330438373,2.3296662736
39982,184763,2007-01-23 14:28:42,2,28.9396833432,2.50782904889
171158,1630325,,4,,
3162,185103,2007-01-29 22:37:26,3,31.4891997863,2.0590647094
31300,185387,2007-01-27 21:24:34,1,25.4618304159,2.14324834977
35017,185467,2007-01-28 20:26:27,2,28.7845091953,1.6562094053
29376,185567,2007-01-25 18:19:27,2,24.3962220928,1.90330228535
22481,185681,2007-01-24 13:29:41,2,34.934611585,5.36108018903
3450,185811,2007-02-02 21:01:45,5,29.8600491133,0.887638955601
44867,185941,2007-01-28 10:07:35,2,30.4530241761,3.46591995342
46472,186007,2007-02-03 14:07:41,1,29.945832954,2.78908407229
33889,186600,2007-01-31 01:11:10,1,27.593290262,2.71247763353
40874,186709,2007-01-31 03:04:14,4,27.3976361225,1.97439282959
44155,187034,2007-01-27 14:57:13,1,24.2162695727,4.26946353727
35236,187204,2007-01-24 16:41:26,1,37.5510978629,2.40286116367
41720,187389,2007-01-30 19:55:26,3,27.1667214665,3.22217710432
30798,187396,2007-01-25 16:45:51,2,28.1948607794,6.66075498513
49057,187486,2007-01-23 02:33:31,1,26.4203713304,3.49736786725
33469,134742,2006-12-19 01:29:36,2,24.9244066924,2.90495118456
5183,187753,2007-02-08 12:25:48,3,29.3635334365,0.817957329013
33580,187847,2007-01-26 22:42:20,2,27.0966330071,1.42616442059
32364,187905,2007-01-26 22:26:00,1,30.9214981019,1.60865938067
48534,188001,2007-01-25 17:24:01,2,32.1232221028,3.14320924442
45683,188155,2007-01-24 23:47:34,1,28.050672216,1.41466821235
49057,188177,2007-01-23 04:39:20,1,27.3297153196,3.28513269172
69160,1628480,,2,,
31143,188265,2007-01-27 04:45:16,2,32.2695852244,1.54897261143
43946,188721,2007-02-10 18:28:23,1,28.3996569306,0.694875953167
74420,338151,2007-04-24 08:20:51,3,23.2817306917,3.60289925781
34546,188989,2007-01-25 15:47:41,2,29.2944711361,1.60986763
53502,1631227,,1,,
139517,1631227,,2,,
49600,189259,2007-01-25 07:45:22,3,30.993457701,5.35297801718
166455,1633066,,1,,
49638,189531,2007-01-23 23:18:34,3,27.7898524756,3.31277415845
46176,189559,2007-01-25 22:24:17,5,26.1712302347,1.93451865289
112,189756,2007-01-28 09:11:32,2,21.1190657811,5.2426207654
31932,190076,2007-01-24 03:21:19,2,31.1532391443,1.58185118791
49383,190141,2007-01-27 19:57:49,2,21.7808532657,5.19951444734
48636,190146,2007-01-24 04:23:02,2,27.5928581194,2.82361499466
7839,190237,2007-01-27 12:28:21,2,27.1545077497,2.22444731276
113982,672936,2007-07-24 08:42:37,1,30.6928664495,2.06689347912
33670,190405,2007-01-29 18:32:52,5,26.9808036726,0.917932589439
48971,190480,2007-01-28 17:27:44,2,27.9587218614,1.05900235007
49129,190514,2007-01-28 23:57:38,3,34.1851542359,3.05080834711
20963,190568,2007-01-27 13:26:26,1,28.2016311827,0.788954967472
1597,190579,2007-02-12 16:29:10,2,32.4527889743,0.799870678493
38222,190682,2007-01-26 14:43:44,2,30.3887505213,1.52598030545
45078,190777,2007-02-01 17:47:23,4,28.551455357,1.86287327728
32808,190790,2007-01-31 21:50:19,1,31.8316298335,2.43827025506
50025,190865,2007-01-27 22:07:09,2,22.1651047274,7.39458338887
36024,191207,2007-02-06 01:23:15,2,25.5502451767,2.17176018457
47626,191570,2007-01-31 14:35:53,2,24.7995636946,2.65007789745
32718,149434,2007-01-04 11:22:54,3,23.3532305667,2.85705982939
3904,191804,2007-01-28 20:46:00,1,35.9408880095,1.30377556861
50272,191812,2007-01-31 15:37:53,2,24.056093497,7.8432933705
32881,191842,2007-01-27 00:20:08,2,28.4730536661,2.7718653203
34718,191852,2007-01-28 03:20:05,1,26.818024883,1.64969609423
41030,156110,2007-01-01 19:20:12,2,30.9971061654,4.72111672842
89576,1726561,,1,,
43866,192224,2007-01-30 23:45:38,2,26.9208250911,2.06809170178
47221,192367,2007-01-28 16:25:04,2,28.9799804635,2.8151570389
49183,192417,2007-01-25 13:03:42,1,21.6580502119,3.87061197421
42633,192446,2007-01-30 18:00:23,2,28.7170834003,1.18938752661
38986,149519,2007-01-04 18:19:50,5,22.2236617096,1.2802317005
27834,192516,2007-01-30 11:58:12,3,28.3684975937,2.07451627121
61482,341784,2007-04-16 13:30:02,3,28.4021019136,1.65508894303
50298,192633,2007-01-30 09:27:57,2,27.0484246742,4.12978083346
19993,192765,2007-02-01 00:28:02,2,28.9818052167,1.26369040298
34896,192994,2007-01-30 09:02:06,2,28.7378140033,1.58805327541
39522,149602,2007-01-01 22:48:57,2,17.8940488324,6.24602269066
50490,193303,2007-01-31 21:03:26,3,22.4261376813,5.55876944904
119745,1631390,,1,,
155082,1631390,,2,,
37273,193522,2007-01-30 00:18:37,5,30.469833901,1.52451678923
46075,193527,2007-02-04 01:27:06,3,27.7095834688,1.82141264835
46336,193578,2007-02-07 04:15:55,3,29.7957475738,1.88072681852
9927,193653,2007-02-09 23:12:29,6,32.5656192001,1.81545144272
91805,1631404,,3,,
32774,193714,2007-01-26 01:58:09,4,35.2127982418,2.73360514485
17329,149921,2007-01-03 02:27:39,2,28.5603073518,0.950082556609
22525,193869,2007-02-03 00:25:06,1,30.714852176,3.80248517177
49340,193917,2007-01-28 22:26:30,3,29.0328340756,3.26832821969
45180,194018,2007-01-26 04:11:21,1,29.5601889112,3.71847425812
39612,149784,2006-12-30 05:15:04,2,21.7467535804,7.63878618425
24493,194533,2007-01-27 16:36:16,1,28.086491538,3.68732486597
17380,194544,2007-02-19 02:13:21,1,29.6691018822,1.08373753139
25760,194581,2007-02-08 13:27:09,5,25.4577180469,2.06208485716
33889,194849,2007-01-26 19:37:19,1,27.3438875237,2.50124888972
77661,344082,2007-04-26 21:35:38,1,24.6438466931,6.09925001827
32326,150118,2006-12-30 08:23:12,3,33.4363727988,3.45710254018
33233,195129,2007-02-01 19:47:09,1,29.1444459351,1.73931219495
32190,195138,2007-02-01 20:20:06,3,28.2354120591,2.54802412052
109420,1632623,,4,,
36050,195397,2007-02-08 20:38:57,4,28.7470296085,1.33263645546
77787,344667,2007-04-15 22:31:40,2,33.6966315471,6.56091990064
39310,195465,2007-01-30 04:49:11,3,27.5324539658,2.75526705612
41888,195672,2007-01-29 03:05:20,3,31.633393949,2.80782563321
48926,195755,2007-01-27 03:51:51,3,29.5074923591,1.86446353386
22176,195838,2007-02-05 07:03:28,1,30.078261414,2.2335276737
16065,195906,2007-03-10 06:10:56,1,32.7067046343,1.56591558349
50957,196041,2007-01-30 18:21:00,2,34.990359634,4.89565086227
32774,196228,2007-01-31 01:37:01,3,34.1117314455,2.84000330168
4273,196271,2007-02-02 18:55:45,2,36.0932134633,2.86274261586
56776,345758,2007-04-23 00:08:13,1,31.6619523684,0.864216814989
30732,196648,2007-02-04 19:19:25,1,27.9313452303,2.52256044877
83125,1633107,2008-01-21 21:58:09,2,28.9630065992,1.74206857981
166455,1633073,,1,,
31061,196903,2007-02-02 01:08:52,5,28.8030019165,2.17152242112
39738,150560,2006-12-31 18:55:59,1,19.5830875039,6.27925476709
110572,1633073,,3,,
123394,1631530,,2,,
47156,197213,2007-02-08 01:58:54,1,30.1305929183,2.87042543609
44775,346437,2007-04-14 23:08:02,2,24.3420971141,2.27775646202
44703,197456,2007-02-14 11:39:06,3,30.7124049936,2.11614139569
20709,2387706,,8,,
73511,346811,2007-05-06 20:29:41,3,28.8485998018,2.42493924325
39768,150157,2006-12-30 20:27:43,2,20.7216665958,7.48704432625
49374,197674,2007-01-28 08:04:49,4,26.5431307686,2.31063782936
64173,680376,2007-08-04 01:11:22,2,28.5161576912,2.06695476825
42026,198228,2007-02-11 01:40:08,1,28.0536284769,2.17869941378
30675,198297,2007-02-02 21:10:38,4,28.532085374,1.54283165896
70873,347595,2007-04-16 23:33:06,1,28.778369067,1.6286282944
31425,198437,2007-02-04 15:20:48,1,28.5665376811,0.957738005049
30733,1638250,,2,,
23715,198495,2007-01-29 04:27:26,3,36.5467792599,3.30416872177
51619,198515,2007-02-01 00:09:30,2,28.9373120487,7.11480992869
9927,198614,2007-02-05 22:08:52,6,32.4690400056,1.45962035489
630,681307,2007-08-02 19:29:52,6,29.2294603166,0.857591517206
2571,1631610,,1,,
46884,198701,2007-02-22 10:41:32,1,17.5504428034,4.03388767381
32741,198833,2007-02-09 04:42:07,1,31.0835261071,1.90666929133
37310,199051,2007-02-04 16:41:27,3,28.3997609127,2.19161195444
22010,199097,2007-02-05 01:37:33,3,25.5655596757,3.21660173162
28463,199106,2007-02-05 03:29:57,1,29.5019422441,3.33508729975
45331,199166,2007-02-01 13:26:24,3,30.4112324958,2.3634243527
16805,150959,2006-12-31 22:56:02,2,30.297411786,0.82505113545
30243,199417,2007-02-01 01:26:01,5,27.6463897119,1.47270289689
34140,348654,2007-04-10 21:54:14,1,33.3227614295,2.06641456522
50375,199634,2007-02-12 15:30:26,1,23.6096886927,2.97947906746
39982,151353,2007-01-01 09:04:28,2,31.3117369999,6.69911689672
45352,200011,2007-02-05 18:21:32,1,29.2929040158,1.75637814639
34896,200144,2007-02-08 18:30:48,2,29.0701144435,1.47617883659
47790,200683,2007-02-12 00:14:14,4,30.7895334808,4.79876157537
50350,200802,2007-01-30 14:52:45,1,29.9924479598,2.24832359692
32876,200922,2007-02-04 12:25:31,2,31.3093976498,1.59965193182
192,350123,2007-04-17 11:16:03,3,28.488699533,0.904058035747
38101,201004,2007-02-04 14:25:45,1,29.0252093415,1.83341127676
43554,201047,2007-02-07 16:23:23,6,28.2807344872,1.6568010758
70755,350287,2007-04-12 20:24:15,3,28.3672205745,1.55896914178
74738,350376,2007-04-15 22:46:38,3,27.9035873104,2.35206207699
20155,201442,2007-02-07 02:23:48,1,27.1043730341,1.49155240292
35935,201564,2007-02-04 16:42:56,3,26.9940019086,1.54169741054
62623,350920,2007-04-24 00:21:31,1,28.5776350181,1.40825290875
114015,1631774,,1,,
39064,156844,2007-01-02 03:09:37,3,28.7536815068,3.41098691987
101482,1631779,,1,,
31825,201946,2007-02-03 11:45:04,1,29.6854611207,1.66816171836
40088,151481,2007-01-09 19:54:35,2,21.258290683,7.22204749391
45281,202031,2007-01-30 22:37:38,2,28.1424696753,2.22203478969
36376,202069,2007-02-13 00:48:21,1,27.5259842761,2.57381030216
34252,202099,2007-02-12 05:26:55,1,30.0457766672,1.44166388102
165098,1632720,,2,,
150824,1632720,,4,,
44091,202224,2007-02-03 22:43:04,1,28.5769670762,1.2712622395
36517,202370,2007-02-03 18:34:04,3,27.5273423029,2.2147487747
44162,202465,2007-02-04 19:13:13,1,29.2332326349,3.8496525613
11544,1631810,,1,,
160873,1631810,,6,,
25089,151817,2007-01-02 00:20:36,1,27.941886637,2.13177168044
11544,1631820,,1,,
175969,1631820,,8,,
52414,202956,2007-02-05 18:26:03,2,30.309550843,3.53848966462
50285,352464,2007-04-30 12:51:14,5,32.585905467,2.16642891195
39705,152305,2007-01-02 06:19:17,1,31.8507391729,3.50670579868
49751,1631856,,5,,
50106,203923,2007-02-07 16:01:11,3,27.6884842657,2.08843429446
28229,203935,2007-02-07 02:24:54,2,28.5558173144,1.61150359014
98208,1632752,,1,,
17287,152513,2006-12-31 04:38:31,1,28.8650103758,1.38497563487
77359,353509,2007-04-11 22:45:18,2,22.4256177949,4.3958453501
42011,204411,2007-02-07 18:43:06,3,30.6766297497,4.06597335583
40179,152100,2007-01-04 11:06:48,2,16.8248197223,5.09864834066
35084,204637,2007-02-02 23:56:52,2,31.0980067076,1.79430080496
70911,354090,2007-04-12 02:42:26,1,28.2550609194,2.18137827349
58646,354255,2007-04-14 16:59:08,1,28.5934172639,2.8890819101
52870,205122,2007-02-05 20:42:22,2,23.5077474875,7.65703933802
43558,205149,2007-02-02 23:48:08,1,32.2177218203,1.70675471211
42058,205159,2007-02-28 13:58:57,3,26.9551369158,2.16382753565
65724,354531,2007-04-12 11:34:23,1,29.1262184895,1.28586463113
19730,205873,2007-02-12 02:30:19,1,30.4724191014,1.19748166691
159699,1735227,,2,,
52880,205966,2007-02-13 14:35:07,2,32.6817543833,5.93592685144
26833,206211,2007-02-05 21:41:46,2,31.2396153584,1.24039158707
40402,152479,2007-01-08 18:44:42,2,20.0480478716,7.02287810332
53041,206279,2007-02-08 20:39:26,3,22.1973218671,4.98844877468
48916,206646,2007-02-05 22:25:34,2,30.6786243382,2.88110113356
56808,355838,2007-04-21 22:10:42,1,32.3257201614,2.92898735375
69628,355867,2007-04-27 21:36:36,2,25.7995346067,2.82835575378
42940,206837,2007-02-10 03:50:43,5,30.3809200378,2.11461094723
63023,356039,2007-04-20 22:42:19,3,32.8767680014,4.1649037908
1920,206967,2007-02-13 22:02:14,1,,
11507,207004,2007-02-10 20:46:44,1,31.3236411097,1.02322897075
23710,207058,2007-02-09 16:26:21,1,34.1372715683,2.56979984776
104048,1632036,,7,,
62010,356271,2007-04-21 02:16:39,4,27.8485614845,4.30466368533
40454,153271,2007-01-03 21:17:20,1,19.0715441695,6.16937624073
6050,1633191,,3,,
53297,207430,2007-02-07 19:45:26,2,22.5003037703,6.14005705598
34498,207460,2007-02-13 21:51:11,2,25.594968462,2.32242616712
52286,207579,2007-02-20 21:48:55,2,28.632292526,3.31293365165
53270,207653,2007-02-13 03:03:13,2,28.069254282,3.14273625491
32497,207942,2007-02-07 15:41:35,2,28.2373452891,0.72975752612
153513,1632817,,1,,
43343,208045,2007-02-04 01:32:19,2,31.0313359621,2.62418918668
30093,357345,2007-04-17 20:26:49,2,29.7271693427,1.36509733446
24087,208428,2007-02-19 15:57:48,3,29.8033166454,1.62249813377
52022,208473,2007-02-07 17:56:19,1,25.4580971974,2.17258297973
29217,208491,2007-02-13 03:37:33,1,30.0516051222,1.05285736422
72036,2388270,,1,,
28298,1632112,,5,,
23116,1632115,,3,,
85175,1632137,,1,,
45193,209436,2007-02-11 11:12:32,2,29.5673387741,1.78963648141
38222,209494,2007-02-08 11:45:58,4,29.8936042723,1.54191926225
128493,1632142,,6,,
49751,1632145,,4,,
70310,358783,2007-04-20 04:25:01,2,31.2665099628,3.74286092422
44290,209799,2007-02-16 14:46:54,6,31.7717790819,1.85757724387
45678,209874,2007-02-03 18:56:31,2,31.7347635479,2.43786634355
41316,157378,2007-01-24 13:58:17,1,29.8467112852,3.5810023386
52566,210107,2007-02-10 01:19:11,1,31.8055500843,3.56542943797
22937,359332,2007-04-14 16:33:34,4,28.1280924384,1.32849158592
53811,210243,2007-02-09 04:41:19,3,38.5105471261,4.4216671668
37070,359410,2007-04-25 19:33:08,1,29.7767556862,1.00432660133
36164,210268,2007-02-08 18:54:19,3,32.5436743703,1.88291554441
39668,154005,2007-01-03 19:43:56,1,28.0895839502,2.37653555939
40667,154050,2007-01-03 13:06:48,1,25.6442483543,4.7412427794
54012,210663,2007-02-09 18:17:00,3,27.2932400402,6.09760424277
65241,359887,2007-04-15 20:33:21,1,27.6427303499,1.23646331373
41630,156862,2007-01-16 18:31:09,2,21.2392691729,7.4752853428
56293,360475,2007-04-15 02:26:28,2,29.2803663923,1.16315557463
54122,211352,2007-02-09 20:30:22,2,22.1610369548,7.1331021253
37047,211541,2007-02-07 05:57:23,3,30.8226609111,1.78789138264
41644,156874,2007-01-07 17:00:49,3,22.0313975964,7.47307418061
32811,211863,2007-02-12 23:04:14,2,28.7313635367,1.97354815278
8211,1632279,,3,,
33156,211981,2007-02-27 00:29:55,2,27.3855900234,2.22270546508
8211,1632286,,3,,
91784,694979,2007-07-30 06:32:21,2,28.9537797514,2.63707301095
130064,1632287,,6,,
37862,212223,2007-02-15 03:55:59,3,27.4093876645,2.26843287652
40776,154297,2007-01-02 22:56:49,3,15.320375474,4.90386577802
10083,1632297,,2,,
20602,212508,2007-02-10 09:16:44,4,30.0673441702,1.28273495774
67145,361703,2007-04-18 19:05:40,3,28.7222898679,2.38432193382
53285,212601,2007-02-08 01:13:59,2,30.7610560007,3.64552736337
51454,212711,2007-02-13 23:32:10,1,29.4732195791,2.27936839732
73195,362080,2007-04-18 19:47:00,1,24.0745591298,3.41749982771
53419,212972,2007-02-09 02:45:06,1,23.3305530551,3.5356396625
41881,213095,2007-02-07 22:35:15,2,28.1852511927,1.74120637802
25205,1632314,,5,,
132540,1632315,,6,,
27307,1632316,,3,,
27307,1632319,,3,,
49175,213396,2007-02-08 16:47:39,1,28.6086973912,1.22822957029
28697,213414,2007-02-21 21:46:56,1,28.0277885248,1.13056128971
71644,362629,2007-04-16 16:40:27,3,29.8752498679,2.74259893896
40791,154844,2006-12-31 04:30:01,1,25.6829720069,2.83390410267
38276,213609,2007-02-07 04:55:01,2,28.3481027712,1.19874706312
25330,213689,2007-02-27 06:09:14,5,26.455560237,2.29088102033
34487,213775,2007-02-19 04:22:07,1,25.4524360272,3.3967468588
8008,1632912,,2,,
43074,214121,2007-02-11 18:45:42,4,36.0591265119,3.21422348478
31425,214168,2007-02-13 20:31:31,1,30.091930912,0.98896643992
30305,214205,2007-02-07 15:11:05,2,27.3630558105,1.85859144326
17479,214234,2007-02-13 14:58:15,2,28.1155110065,1.96368297867
43319,363517,2007-04-21 15:07:03,4,29.3514530124,0.960291347334
34357,157587,2007-01-07 19:55:40,1,31.697356443,4.28153633619
42547,214431,2007-02-11 19:00:04,2,27.2822688351,1.40272129486
81042,363772,2007-04-22 21:30:51,4,33.4642693707,5.73774569444
41258,214692,2007-02-15 20:07:43,1,27.3513155175,2.00689803502
53043,214796,2007-02-08 21:47:16,6,29.2847131694,2.40865765368
50261,214813,2007-02-11 13:32:33,2,31.1464027928,2.79740218314
39668,215176,2007-02-12 18:35:53,1,27.6711452329,2.72154340385
50415,215238,2007-02-06 21:38:58,3,35.0608439892,2.78290057177
111287,698219,2007-08-05 19:23:47,5,26.4960095711,1.78372323199
36896,215446,2007-02-07 00:31:45,2,24.1518524272,1.86126367589
45113,215994,2007-02-24 03:04:27,3,29.1876235509,0.935005422018
55227,216277,2007-02-10 17:07:44,3,28.9726063845,5.9648594269
48656,216286,2007-02-23 22:27:11,2,30.9309255149,3.29252837611
55225,216754,2007-02-17 11:08:45,4,33.5771811807,5.73663772939
93003,700096,2007-08-06 13:48:23,3,27.3086610956,1.67140558892
36331,155629,2007-01-01 02:06:24,1,28.7830342821,4.26937622521
28593,217243,2007-02-14 04:06:15,1,26.6965447314,2.11644451341
36377,155665,2007-01-06 04:54:55,2,31.1186089814,3.12529763029
33341,155667,2007-01-17 00:52:15,1,23.6448193536,3.398421082
54110,217666,2007-02-09 02:46:58,2,26.4187794803,2.59857395693
41037,217852,2007-02-13 03:38:10,4,29.4277745068,2.32588786167
23031,217916,2007-02-12 21:52:11,3,30.392105667,1.4718012994
46071,1632511,,2,,
37705,217991,2007-02-14 04:52:57,3,29.0889971331,1.43471263414
16249,218029,2007-02-22 14:42:50,5,27.3953556945,1.50671704544
50240,218127,2007-02-08 10:48:37,2,23.5691554296,3.84512288256
50548,218154,2007-02-08 11:21:19,2,29.0183574138,2.32315711307
79256,369199,2007-04-18 15:20:15,2,26.8385260757,3.51525613747
41605,369233,2007-04-30 19:22:20,1,30.4047611637,0.912466161972
